Gender,state,sector,Age,Edu_level,workin_agri_forestry_fishing,Voters_card,BVN,Tax_invoice,Tax_cert,invest_freq,Borrowed_in_past,Paying_borrowed,Debt,Drought_damage,Pest_infestation,Avg_income,Own_agri_land,Own_agri_mech_tool,banked,saving_strand,credit_strand,insurance_strand,investments_physical_assets,investments_capital_markets,finhealth_resilience,finhealth_access,finlit_knowledge,finhealth_indicator_final
2,BORNO,2,21,11,1,1,2,2,2,2,1,2,1,2,2,19,3,3,2,3,4,0,2,2,0,1,1,1
2,BORNO,1,18,10,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,3,3,0,1,2,0,0,1,1
2,BORNO,1,22,11,0,1,2,2,2,1,1,2,2,2,2,19,1,3,2,0,4,0,1,2,0,1,2,1
1,BORNO,1,19,10,1,1,1,2,2,3,1,2,2,2,2,19,1,3,1,1,4,0,2,2,0,1,2,1
1,BORNO,2,25,11,1,1,2,2,2,2,1,2,2,2,2,3,1,3,1,1,4,0,1,1,2,2,2,2
2,BORNO,1,24,5,1,2,2,2,2,1,1,1,1,2,2,18,1,3,1,1,4,0,2,2,0,1,1,1
1,BORNO,2,20,5,1,2,2,2,2,2,2,2,1,2,2,18,3,3,1,1,4,0,1,2,0,0,2,1
2,BORNO,2,25,11,1,1,2,2,2,3,1,1,1,2,1,20,3,3,1,0,4,0,1,2,2,0,0,1
2,CROSS RIVER,1,25,3,0,2,2,2,2,3,2,2,2,2,2,1,3,3,2,0,4,0,2,2,0,0,2,0
2,CROSS RIVER,1,24,3,1,2,2,2,2,3,1,2,2,2,2,3,3,3,2,0,4,0,1,2,0,0,1,0
1,CROSS RIVER,2,25,5,1,1,2,2,2,3,1,2,2,2,2,2,3,3,2,4,4,0,1,2,0,0,0,1
2,CROSS RIVER,1,24,2,1,2,2,2,2,3,1,1,3,2,2,3,1,3,2,0,4,0,2,2,0,0,2,0
2,CROSS RIVER,2,21,4,0,2,2,2,2,3,1,2,2,2,2,3,3,3,2,0,4,0,2,2,0,0,0,0
2,CROSS RIVER,1,19,4,1,2,2,2,2,3,1,2,1,2,2,2,2,3,2,3,3,0,1,2,1,0,0,2
1,CROSS RIVER,2,23,4,1,1,1,2,2,3,1,2,2,2,1,1,1,3,2,3,3,0,1,2,2,0,0,1
1,CROSS RIVER,1,25,3,1,1,1,2,2,3,1,1,2,2,2,2,1,3,2,0,4,0,1,2,0,0,2,0
1,CROSS RIVER,1,22,4,1,1,2,2,2,3,1,2,1,2,2,2,2,3,2,3,4,0,1,2,0,0,0,1
2,CROSS RIVER,2,24,5,1,1,2,2,2,3,1,2,2,2,2,1,3,3,2,3,4,0,1,2,0,0,0,1
1,CROSS RIVER,2,21,5,1,1,2,2,2,3,1,2,1,2,2,2,2,3,2,3,4,0,1,2,0,1,0,1
2,CROSS RIVER,1,20,5,1,1,2,2,2,3,2,2,1,2,2,2,1,3,2,0,4,0,1,2,2,0,1,0
1,CROSS RIVER,1,23,5,1,1,2,2,2,3,1,2,1,2,1,18,1,3,2,3,3,0,1,2,1,0,2,1
2,CROSS RIVER,2,25,5,1,1,1,2,2,2,1,2,1,2,2,2,3,3,1,1,4,0,2,2,2,0,2,1
2,CROSS RIVER,2,24,4,0,1,2,2,2,3,1,2,2,2,1,1,1,3,1,3,3,0,1,2,2,0,2,1
1,CROSS RIVER,1,20,5,1,1,2,2,2,2,1,2,2,2,2,2,1,3,1,1,2,0,1,1,0,1,2,2
2,CROSS RIVER,1,19,2,1,2,1,2,2,3,1,1,3,2,2,19,3,3,1,3,4,0,1,2,0,0,0,1
2,CROSS RIVER,2,24,5,1,2,2,2,2,3,1,1,4,2,1,2,1,3,1,0,3,0,1,2,0,0,1,0
1,CROSS RIVER,2,20,5,1,1,2,2,2,3,1,2,1,2,2,1,1,3,1,3,4,0,1,2,0,0,1,0
2,CROSS RIVER,1,23,4,0,1,2,2,2,3,1,2,2,2,2,2,2,3,1,1,4,0,2,2,2,0,1,1
2,CROSS RIVER,1,20,3,1,1,2,2,2,3,1,2,1,1,2,4,1,3,1,0,3,0,1,2,0,1,1,0
2,CROSS RIVER,1,22,5,0,1,2,2,2,3,1,1,1,2,1,2,2,3,1,1,3,0,1,2,1,0,2,1
1,CROSS RIVER,2,24,5,1,1,1,2,2,3,2,2,1,2,2,2,2,3,1,1,3,0,1,2,0,0,1,1
1,CROSS RIVER,1,25,9,0,1,1,2,2,3,1,2,2,2,1,2,3,3,1,2,4,1,2,2,2,0,2,1
1,CROSS RIVER,1,24,4,0,1,2,2,2,2,1,2,1,1,1,3,3,3,1,1,4,0,1,2,0,0,0,1
2,CROSS RIVER,2,25,6,1,1,2,2,2,3,1,2,1,2,2,3,1,3,1,1,3,0,2,2,0,0,2,1
1,CROSS RIVER,1,23,5,0,1,2,2,2,3,1,2,1,2,2,2,3,3,1,1,4,0,2,2,2,0,1,1
2,CROSS RIVER,1,25,9,0,2,1,2,2,2,1,2,2,2,2,2,3,3,1,1,4,0,2,2,0,0,1,1
1,CROSS RIVER,1,24,5,1,1,1,2,2,3,1,2,2,2,1,1,1,3,1,3,3,0,1,2,1,0,2,1
1,CROSS RIVER,1,25,5,1,1,1,2,2,2,1,2,2,2,2,3,1,3,1,1,3,0,1,2,0,1,2,2
2,CROSS RIVER,1,23,6,0,1,2,2,2,3,1,2,2,2,2,18,3,2,1,3,3,0,2,2,2,0,2,1
2,CROSS RIVER,2,24,3,0,2,1,2,2,3,1,1,1,2,2,3,3,3,1,0,4,0,2,2,0,1,2,1
2,CROSS RIVER,2,24,3,0,1,1,2,2,3,1,1,2,2,2,4,3,3,1,0,4,0,2,2,0,0,2,0
1,CROSS RIVER,2,25,5,1,1,2,2,2,2,1,1,1,2,2,6,1,3,1,1,4,1,1,2,0,1,2,1
1,CROSS RIVER,1,22,4,1,1,2,2,2,3,1,2,2,2,2,2,2,3,1,1,3,0,1,2,0,0,0,1
2,DELTA,1,20,4,1,2,1,2,2,3,2,2,2,2,2,1,3,3,2,0,4,0,2,2,0,0,0,0
2,DELTA,1,22,4,0,2,2,2,2,3,2,2,1,2,2,19,3,3,2,3,4,0,2,2,1,0,0,1
1,DELTA,1,23,4,0,2,2,2,2,3,1,2,2,2,2,18,3,3,2,0,4,0,2,2,0,0,2,0
1,DELTA,1,20,5,0,2,2,2,2,3,1,2,2,2,2,1,3,3,2,2,4,0,2,2,1,0,0,0
2,DELTA,1,23,4,1,2,1,2,2,3,1,2,2,2,2,2,3,3,1,3,3,0,2,2,0,0,2,0
2,DELTA,1,24,7,0,1,1,2,2,3,1,2,2,2,2,1,3,3,1,1,4,0,2,1,1,0,2,1
2,DELTA,1,23,5,0,1,1,2,2,3,1,2,2,2,2,2,3,3,1,1,2,0,2,2,0,0,2,1
2,DELTA,1,23,8,0,2,1,2,2,3,1,2,3,2,2,2,3,3,1,1,4,0,2,2,1,0,2,1
2,DELTA,1,24,6,0,1,2,2,2,3,1,2,2,2,2,3,3,3,1,1,3,0,2,2,1,2,2,2
1,DELTA,1,21,5,1,2,1,2,2,3,1,2,3,2,2,2,1,3,1,0,2,0,1,2,0,0,2,1
1,DELTA,1,20,4,0,2,1,2,2,3,1,2,3,2,2,2,3,3,1,1,4,0,2,2,0,0,1,1
2,DELTA,1,25,4,0,1,2,2,2,3,1,2,2,2,2,1,3,3,1,1,4,0,1,2,0,0,2,0
1,DELTA,1,25,5,1,1,1,2,2,3,1,1,1,2,2,4,3,3,1,1,4,0,2,2,0,1,2,2
1,DELTA,1,25,5,0,1,1,2,2,3,1,2,2,2,2,2,3,3,1,1,4,0,2,2,1,0,2,1
2,DELTA,1,24,5,0,2,1,2,2,3,1,2,1,2,2,18,3,3,1,2,2,0,2,2,0,0,0,1
2,DELTA,1,25,5,1,1,1,2,2,3,2,2,1,2,2,19,3,3,1,1,3,0,2,2,2,0,2,1
1,DELTA,1,23,5,1,2,1,2,2,3,1,2,2,1,2,18,3,3,1,1,4,0,1,2,1,0,2,1
2,EBONYI,1,25,5,0,2,2,2,2,3,1,1,2,2,1,20,3,3,2,0,4,0,2,2,0,0,2,0
2,EBONYI,1,20,5,1,2,1,2,2,2,1,1,3,2,2,1,3,3,2,0,4,0,1,2,0,0,0,0
2,EBONYI,2,25,3,1,2,2,2,2,2,1,2,3,2,2,1,1,3,2,3,3,0,1,2,0,0,0,1
2,EBONYI,1,19,5,1,2,2,2,2,3,2,2,2,2,1,1,1,3,2,3,3,0,1,2,0,0,1,0
2,EBONYI,2,21,4,0,1,2,2,2,3,2,2,2,2,2,2,2,3,2,3,4,0,1,2,1,0,2,1
2,EBONYI,1,25,5,1,1,2,2,2,2,1,2,1,2,1,2,3,3,2,3,3,0,1,2,0,0,0,1
2,EBONYI,1,23,3,0,1,1,2,2,2,1,2,2,2,2,1,3,3,2,3,4,0,1,2,2,0,0,2
2,EBONYI,1,25,4,1,1,1,2,2,2,1,2,4,2,2,1,3,3,2,3,3,0,1,2,0,0,0,1
2,EBONYI,1,25,4,1,1,1,2,2,3,1,1,1,2,2,3,2,3,2,3,3,0,1,2,1,0,2,0
2,EBONYI,1,24,4,0,2,2,2,2,3,1,2,1,2,1,1,3,3,2,0,4,0,1,2,0,0,0,0
1,EBONYI,1,23,5,0,1,1,2,2,2,1,2,2,2,2,20,3,3,2,0,4,0,1,2,2,0,2,1
2,EBONYI,1,20,5,1,1,2,1,2,3,1,1,3,2,1,2,1,3,1,1,4,0,1,2,0,0,1,1
2,EBONYI,1,25,5,0,2,1,2,2,3,1,2,2,2,2,2,3,3,1,1,4,0,1,2,0,0,2,1
1,EBONYI,1,23,4,0,2,1,2,2,3,1,2,1,2,2,3,3,3,1,1,1,0,2,2,0,0,0,0
2,EBONYI,2,22,4,1,2,1,2,2,3,1,2,3,2,2,2,2,3,1,3,4,0,2,2,0,0,1,0
1,EBONYI,2,19,5,0,1,2,2,2,3,1,2,1,2,2,3,3,3,1,3,3,0,1,2,0,0,0,0
1,EBONYI,1,19,4,0,2,1,2,2,2,1,2,1,2,2,2,3,3,1,3,3,0,2,2,2,0,0,2
2,EBONYI,1,22,5,1,1,1,2,2,3,2,2,1,2,2,3,1,3,1,1,4,0,1,2,0,0,1,0
1,EBONYI,1,25,5,0,1,2,2,2,3,1,2,4,2,2,6,3,3,1,1,3,0,1,2,0,0,1,0
2,EDO,1,18,5,1,2,1,2,2,3,1,2,2,2,2,19,3,3,2,4,4,0,2,2,0,0,2,1
2,EDO,2,25,4,1,1,1,2,2,3,1,2,1,2,2,5,2,3,2,3,3,0,1,2,1,0,0,1
1,EDO,2,18,4,0,2,2,2,2,3,1,2,2,2,2,2,3,3,2,0,4,0,2,2,2,0,0,1
2,EDO,1,25,5,0,1,1,2,2,3,1,2,2,2,2,6,3,3,1,0,4,0,2,2,0,0,2,0
2,EDO,1,19,5,0,2,2,2,2,3,1,2,2,2,2,4,3,3,1,1,3,0,2,2,2,0,2,1
2,EDO,1,24,6,0,2,1,2,2,3,1,2,3,2,2,2,3,3,1,1,4,0,2,2,2,1,2,2
1,EDO,2,23,5,1,2,2,2,2,3,1,2,1,2,2,11,1,3,1,2,2,0,1,2,1,0,2,1
2,EDO,1,25,5,0,1,2,2,2,3,2,2,3,2,2,1,3,3,1,1,4,0,2,2,2,0,2,1
1,EDO,1,21,5,0,1,1,2,2,3,1,2,2,2,2,2,3,3,1,0,4,0,2,2,1,0,2,1
1,EDO,2,24,4,0,1,2,2,2,2,1,1,3,2,2,3,3,3,1,1,4,0,1,2,0,0,2,0
2,EDO,1,22,5,0,1,2,2,2,3,1,2,1,2,2,18,3,3,1,1,1,0,2,2,2,0,2,1
1,EDO,1,21,5,0,2,1,2,2,3,2,1,1,2,2,19,3,3,1,1,1,0,2,2,2,0,1,2
2,EDO,1,23,5,0,1,2,2,2,3,1,2,2,2,2,19,3,3,1,1,4,0,2,2,1,0,2,1
2,EDO,1,22,5,1,1,1,2,2,3,1,2,2,2,2,4,3,3,1,4,4,0,2,2,1,0,2,1
2,EKITI,2,25,5,1,1,1,2,2,2,1,2,4,2,2,2,2,3,2,3,3,0,1,2,0,0,2,1
2,EKITI,2,24,5,0,1,1,2,2,3,1,2,1,2,2,20,3,3,2,2,3,0,2,1,1,0,1,1
2,EKITI,2,19,5,0,1,1,2,2,3,2,2,3,2,2,20,3,3,1,1,4,0,1,2,0,0,2,1
2,EKITI,1,20,5,1,2,1,2,2,3,2,2,2,2,2,20,3,3,1,2,4,0,1,1,2,0,1,1
2,EKITI,1,23,5,1,2,1,2,2,3,1,2,1,2,2,1,2,3,1,1,3,0,1,2,1,0,2,1
2,EKITI,1,21,5,0,1,1,2,2,3,2,2,1,2,2,20,3,3,1,2,4,0,2,2,0,0,1,1
2,EKITI,1,25,5,0,1,2,2,1,2,1,1,3,2,2,20,3,3,1,0,2,0,2,2,0,0,0,1
2,ENUGU,1,24,5,0,1,2,1,2,3,1,2,1,2,2,4,3,3,1,1,4,0,2,2,2,1,0,2
1,ENUGU,1,22,5,0,1,1,2,2,2,2,2,1,2,2,3,3,3,1,1,4,0,2,2,2,1,1,2
1,ENUGU,1,25,5,0,1,2,2,2,3,2,2,1,2,2,3,2,3,1,1,4,0,1,2,1,0,1,2
2,ENUGU,1,19,5,0,2,1,2,2,2,2,2,1,2,2,9,3,3,1,1,4,0,2,2,0,1,2,1
2,ENUGU,2,20,5,0,1,2,2,2,3,2,2,1,2,2,2,3,3,1,2,4,0,2,2,0,0,0,1
2,ENUGU,1,25,5,0,1,2,2,2,2,2,2,1,2,2,5,3,3,1,1,4,0,2,2,0,1,1,1
2,ENUGU,1,22,5,0,1,1,2,2,3,2,2,1,2,2,3,3,3,1,1,3,0,1,1,0,0,2,1
2,FCT,1,25,3,0,2,2,2,2,3,1,2,2,2,2,3,3,3,2,3,4,0,2,2,2,0,1,2
2,FCT,1,20,11,0,2,2,2,2,3,1,2,3,2,2,2,3,3,2,0,4,0,2,2,0,0,0,0
1,FCT,1,22,5,0,1,1,2,2,1,1,2,1,2,2,5,3,3,1,3,4,0,2,2,1,0,2,1
2,FCT,1,18,5,0,1,1,2,2,3,1,1,1,1,2,3,3,3,1,2,2,0,2,2,1,1,1,2
2,FCT,1,25,5,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,0,3,0,2,2,1,1,1,1
2,FCT,1,20,5,0,1,1,2,2,3,2,2,2,2,2,2,3,3,1,1,4,0,1,2,1,1,2,1
2,FCT,1,23,6,0,1,1,2,2,3,1,2,3,2,2,4,3,3,1,1,4,0,2,2,0,0,2,0
2,FCT,1,21,5,0,2,1,2,2,3,1,2,2,2,2,2,3,3,1,1,4,0,2,2,0,0,2,1
1,FCT,1,24,5,0,1,1,2,2,3,1,2,2,2,2,2,3,3,1,1,4,0,2,2,0,0,2,1
2,FCT,1,21,6,0,1,1,2,2,2,1,2,2,2,2,5,3,3,1,1,1,0,2,2,0,0,2,1
1,FCT,1,21,5,1,2,1,2,2,2,1,1,1,2,2,3,1,3,1,1,4,0,1,2,1,0,2,2
1,FCT,1,22,5,0,2,2,2,2,2,1,2,1,2,2,2,3,3,1,1,4,0,2,2,2,0,2,2
2,FCT,1,25,7,0,1,2,2,2,3,1,2,2,2,2,3,3,3,1,1,4,0,2,2,0,0,2,1
2,FCT,1,19,5,0,2,2,2,2,3,1,2,2,2,2,1,3,3,1,1,4,0,2,2,1,0,0,1
1,FCT,1,23,5,0,2,1,2,2,3,1,2,2,2,2,16,3,3,1,1,4,0,1,1,0,1,1,1
2,FCT,1,20,5,0,1,1,2,2,3,2,2,1,2,2,2,3,3,1,1,1,0,1,2,1,1,2,1
1,FCT,1,25,6,0,1,1,2,2,3,1,2,2,2,2,2,3,3,1,1,1,0,2,2,0,0,2,1
1,FCT,1,20,4,0,2,2,2,2,3,1,2,1,2,2,2,3,3,1,0,4,0,2,2,2,1,1,2
1,FCT,1,23,5,0,2,1,2,1,3,1,2,2,2,2,2,3,3,1,1,4,0,2,2,0,0,2,1
1,FCT,1,23,6,0,1,1,2,2,2,2,2,2,2,2,3,3,3,1,1,1,0,2,2,1,1,2,2
1,FCT,1,24,4,0,1,1,2,2,2,1,2,2,2,2,11,3,3,1,1,4,0,1,2,0,2,2,1
2,FCT,1,22,5,0,2,1,2,2,3,1,2,2,2,2,2,3,3,1,1,4,0,2,2,0,0,2,1
2,GOMBE,2,20,11,0,2,2,2,2,3,2,2,1,2,1,1,3,3,2,0,4,0,2,2,2,0,1,1
2,GOMBE,2,25,11,1,2,2,2,2,3,1,2,2,2,2,1,3,3,2,0,4,0,2,2,0,0,0,0
1,GOMBE,2,21,5,0,1,2,2,2,2,2,2,1,2,2,1,3,3,2,0,4,0,2,2,0,1,0,1
2,GOMBE,2,22,5,1,1,2,2,2,2,1,2,1,2,2,3,3,3,2,4,4,0,1,2,2,0,2,2
1,GOMBE,2,24,4,1,2,2,2,2,2,1,2,1,2,2,2,1,3,2,4,4,0,1,2,0,0,2,0
1,GOMBE,2,22,10,1,2,2,2,2,2,1,2,1,2,2,1,1,3,2,0,4,0,1,2,0,0,1,0
2,GOMBE,2,24,2,1,2,2,2,2,2,2,2,2,2,2,19,1,3,2,4,4,0,1,2,0,0,1,0
2,GOMBE,2,25,10,0,1,2,2,2,2,1,2,1,1,2,1,3,3,2,4,4,0,2,2,2,0,0,2
1,GOMBE,2,25,4,1,1,2,2,2,2,1,2,3,2,2,3,1,3,2,0,4,0,1,2,0,0,0,0
2,GOMBE,1,18,1,0,1,2,2,2,2,2,2,1,1,2,1,3,3,2,0,4,0,2,2,2,0,0,2
2,GOMBE,2,20,3,0,2,1,2,2,2,1,2,2,1,2,2,1,3,2,4,4,0,2,2,2,0,0,2
2,GOMBE,2,18,11,1,2,2,2,2,2,1,1,4,2,2,1,3,3,2,0,4,0,2,2,0,0,0,1
1,GOMBE,1,18,4,1,1,2,2,2,3,1,2,2,2,2,2,3,3,2,0,4,0,2,2,0,0,0,0
1,GOMBE,1,25,10,1,2,2,2,1,1,1,2,3,2,2,2,1,3,2,4,4,0,1,2,1,0,2,1
1,GOMBE,2,25,11,1,1,2,2,2,2,1,1,2,2,2,19,1,3,2,4,4,0,1,2,0,0,0,0
2,GOMBE,1,25,11,0,1,1,2,2,3,1,2,2,2,2,2,3,3,2,0,4,0,2,2,0,0,0,0
2,GOMBE,2,25,4,0,2,1,2,2,2,1,2,1,2,2,2,2,3,2,0,4,0,1,2,0,0,0,0
2,GOMBE,2,24,11,1,2,2,2,2,2,2,2,1,2,2,2,3,3,2,4,4,0,1,2,0,0,0,0
1,GOMBE,2,20,5,1,1,1,2,2,2,1,2,1,2,2,4,1,3,2,0,4,0,1,2,1,0,0,0
1,GOMBE,2,24,5,1,2,1,2,2,2,1,2,1,2,1,1,2,3,2,4,4,0,1,2,0,0,2,1
2,GOMBE,2,20,11,1,2,1,2,1,3,1,2,2,2,2,3,3,3,2,0,4,0,2,2,0,0,0,1
1,GOMBE,2,22,11,1,1,2,2,2,1,1,2,1,2,2,5,1,1,2,4,4,0,1,2,2,1,0,2
2,GOMBE,2,20,1,1,2,1,2,2,2,1,1,1,2,2,2,1,3,2,3,3,0,1,2,0,0,0,0
2,GOMBE,1,20,2,0,2,2,2,2,2,1,2,1,1,1,1,1,3,2,4,4,0,1,2,1,0,2,1
2,GOMBE,2,25,11,1,1,2,2,2,3,1,2,2,2,2,2,3,3,2,3,4,0,1,2,1,0,0,1
2,GOMBE,1,20,11,0,2,2,2,2,3,1,1,2,2,2,1,3,3,2,0,3,0,1,2,0,0,1,0
2,GOMBE,2,23,5,1,1,1,2,2,2,1,2,2,2,2,1,1,3,2,3,4,0,1,2,1,0,1,1
2,GOMBE,2,18,11,1,2,2,2,2,3,1,2,2,2,2,1,3,3,2,3,4,0,2,2,0,0,0,0
2,GOMBE,1,20,11,0,1,2,2,2,2,1,1,3,2,2,1,1,3,2,3,3,0,1,2,2,0,0,1
1,GOMBE,2,25,10,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,0,4,0,1,2,0,0,2,0
2,GOMBE,2,22,10,1,2,1,2,2,2,1,2,3,2,2,1,1,3,2,3,4,0,1,2,0,0,1,1
2,GOMBE,2,25,4,1,1,2,2,2,3,1,2,2,2,2,1,3,3,2,3,4,0,2,2,1,0,0,1
1,GOMBE,2,19,3,1,1,2,2,2,2,1,2,4,2,2,3,1,3,2,3,3,0,1,2,0,0,1,0
1,GOMBE,2,18,3,1,2,1,2,2,2,1,2,1,2,2,1,2,3,2,3,4,0,1,2,0,0,1,0
1,GOMBE,2,25,4,1,1,2,2,2,2,1,2,1,2,2,4,1,3,2,3,4,0,1,2,2,0,1,1
1,GOMBE,2,22,3,0,2,1,2,2,2,1,2,1,2,2,2,3,3,2,4,4,0,1,2,0,0,2,1
1,GOMBE,2,25,11,1,1,2,2,2,2,1,1,2,1,2,5,3,3,2,3,3,0,1,2,2,0,0,2
1,GOMBE,2,21,10,1,1,2,2,2,2,1,2,1,2,2,2,1,3,2,3,4,0,1,2,1,0,2,1
2,GOMBE,1,18,10,0,2,2,2,2,3,1,1,1,2,2,1,3,3,2,2,4,0,1,1,1,0,2,1
2,GOMBE,1,22,5,1,2,2,2,2,2,1,2,1,2,2,2,3,3,2,0,4,0,1,2,0,0,2,0
2,GOMBE,2,25,5,0,1,1,2,2,2,1,1,1,2,2,1,1,3,2,2,4,0,1,1,2,1,2,2
1,GOMBE,2,23,5,1,1,1,2,2,1,1,2,1,2,2,3,3,3,2,0,4,0,1,2,0,0,0,1
2,GOMBE,2,23,5,1,2,1,2,2,2,1,2,1,2,2,1,1,3,1,0,4,0,1,2,0,0,2,1
2,GOMBE,1,25,4,1,1,1,2,2,2,1,2,1,2,2,1,1,3,1,3,4,0,1,2,0,0,0,0
2,GOMBE,2,25,11,1,1,2,2,2,2,1,2,1,2,2,3,2,3,1,0,4,0,1,2,0,0,0,0
2,GOMBE,2,25,3,0,1,2,2,2,2,1,2,2,2,2,2,3,3,1,0,4,0,1,2,2,0,0,1
1,GOMBE,2,24,5,1,1,2,2,2,2,1,1,3,1,2,2,3,3,1,0,4,0,2,2,2,0,2,2
2,GOMBE,1,23,5,0,1,1,2,2,1,2,2,1,2,2,1,3,3,1,1,2,0,1,1,0,0,2,1
1,GOMBE,2,25,4,1,1,2,2,2,2,1,2,1,2,2,3,1,3,1,1,3,0,1,2,2,0,2,1
1,GOMBE,1,25,5,0,1,1,2,2,2,1,2,2,2,2,1,3,3,1,1,4,0,1,2,0,0,2,0
1,GOMBE,1,20,5,0,1,2,2,1,2,1,2,2,1,2,4,1,3,1,1,4,0,1,2,2,0,2,2
2,GOMBE,2,23,4,1,1,1,2,2,2,1,2,1,2,2,1,1,3,1,0,4,0,1,2,0,0,0,0
2,GOMBE,1,18,5,0,1,2,2,2,2,1,2,1,1,2,1,3,3,1,1,4,0,2,2,2,0,2,2
2,GOMBE,2,25,11,1,1,1,2,2,3,2,2,1,2,2,1,3,3,1,3,4,0,2,2,0,1,0,1
1,GOMBE,2,24,5,0,1,2,2,2,2,1,1,1,2,2,7,1,3,1,1,4,0,1,2,0,0,2,1
2,GOMBE,2,21,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,4,0,1,1,0,0,2,1
2,GOMBE,2,18,4,1,2,1,2,2,3,1,2,2,2,2,1,3,3,1,4,4,0,2,2,0,0,1,0
1,GOMBE,1,19,11,0,2,1,2,2,3,1,2,2,2,2,2,3,3,1,0,4,0,2,2,0,0,0,0
1,GOMBE,2,22,5,1,1,2,2,2,2,1,2,2,2,2,2,1,3,1,1,4,0,1,2,0,1,1,1
1,GOMBE,2,23,2,1,2,1,2,2,3,1,2,2,2,2,2,1,3,1,0,4,0,2,2,2,0,0,1
1,GOMBE,1,18,4,0,2,1,2,2,3,1,1,1,2,2,2,3,3,1,0,4,0,1,2,0,1,0,0
2,GOMBE,1,25,4,0,1,2,2,2,2,1,1,1,2,2,1,1,3,1,1,4,0,1,1,0,0,1,1
1,GOMBE,2,21,7,0,1,2,2,2,3,1,2,2,2,2,1,3,3,1,1,4,0,2,2,1,0,2,1
2,GOMBE,2,18,4,1,2,1,2,2,2,1,2,1,2,2,1,1,3,1,4,4,0,1,2,0,0,2,0
1,GOMBE,2,24,5,0,1,1,2,2,2,1,2,1,2,2,2,1,3,1,1,4,0,1,2,1,1,2,1
2,GOMBE,2,20,5,0,2,2,2,2,3,1,1,2,2,2,1,3,3,1,3,3,0,2,2,0,0,2,0
1,IMO,1,25,3,1,2,2,2,2,1,1,1,1,2,2,3,1,3,2,4,4,0,1,2,0,0,0,0
2,IMO,1,25,5,0,1,1,2,2,2,1,2,1,2,2,1,3,3,2,0,4,0,2,2,1,1,2,1
1,IMO,1,25,5,0,1,2,2,2,2,1,2,1,2,2,18,3,3,2,4,4,0,2,2,0,0,1,1
1,IMO,1,19,5,1,1,1,2,2,3,1,2,2,2,2,4,2,3,1,1,4,0,1,2,1,0,2,1
1,IMO,1,25,4,1,1,1,2,2,1,2,1,1,2,2,2,1,3,1,1,3,0,1,2,0,0,1,1
1,IMO,1,25,5,0,1,1,2,2,3,1,2,2,2,2,18,3,1,1,1,4,0,2,2,0,0,2,1
1,IMO,1,25,5,0,1,1,2,2,3,1,2,1,2,2,2,3,3,1,1,4,0,2,2,0,0,2,1
1,IMO,1,20,4,0,2,2,2,2,3,1,2,1,2,2,2,3,3,1,1,4,0,2,2,0,0,2,1
2,IMO,1,22,4,1,1,1,2,2,2,1,2,2,2,2,20,3,3,1,1,4,0,2,2,0,0,1,0
2,IMO,1,22,5,0,1,2,2,2,3,2,1,1,2,2,18,3,3,1,1,3,0,2,2,1,2,1,1
2,JIGAWA,2,20,11,0,2,1,2,2,3,1,2,2,2,2,3,3,3,2,4,4,0,2,2,0,0,2,0
2,JIGAWA,2,25,11,1,1,2,2,2,3,1,2,2,2,2,3,1,3,2,0,4,0,1,2,0,1,0,1
2,JIGAWA,2,21,5,0,2,1,2,2,2,1,2,1,2,2,1,3,3,2,4,4,0,1,2,1,0,0,1
2,JIGAWA,2,25,11,0,1,2,2,2,2,1,2,1,2,2,2,3,3,2,0,4,0,2,2,0,0,0,0
1,JIGAWA,2,25,10,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,4,4,0,1,2,1,0,2,1
1,JIGAWA,2,25,3,1,1,2,2,2,3,2,1,2,2,2,17,2,1,2,0,4,0,2,2,0,0,0,0
1,JIGAWA,2,20,10,1,1,2,2,2,2,1,1,2,2,2,1,1,3,2,4,4,0,1,2,0,0,1,1
2,JIGAWA,2,25,11,0,1,2,2,2,2,1,2,2,2,2,3,1,3,2,0,4,0,1,2,1,0,0,1
2,JIGAWA,2,25,5,1,1,2,2,2,3,2,1,2,2,2,1,3,3,2,0,4,0,2,2,0,0,0,0
2,JIGAWA,2,25,11,0,1,2,2,2,3,1,2,2,2,2,2,3,3,2,0,4,0,2,2,0,0,0,0
2,JIGAWA,2,23,5,0,1,1,2,2,2,1,2,1,2,2,1,3,3,2,0,4,0,1,2,0,0,0,0
1,JIGAWA,2,20,2,1,2,2,2,2,3,1,1,1,2,2,1,2,3,2,0,4,0,2,2,2,0,2,1
2,JIGAWA,2,25,5,1,1,2,2,2,2,1,1,2,2,2,2,3,3,2,4,4,0,1,2,0,0,0,1
2,JIGAWA,2,25,10,0,2,2,2,2,3,2,1,2,2,2,19,3,3,2,0,4,0,2,2,0,0,0,0
2,JIGAWA,2,25,11,1,1,2,2,2,2,1,1,2,2,2,1,3,3,2,0,4,0,1,2,1,0,0,1
2,JIGAWA,2,22,10,0,1,2,2,2,2,1,1,1,2,2,1,1,3,2,0,4,0,1,2,0,0,0,0
2,JIGAWA,2,20,11,0,2,2,2,2,1,1,2,2,2,1,1,2,3,2,0,4,0,1,2,0,0,2,0
